tool_used,about,link,projectCategory,tags,licence,stars,watchers,forks,releases,latestRelease,packages,usedBy,contributors,openIssues,closedIssues,openPRs,closedPRs,commits,programmingLanguage
syft,"Example repository that demonstrates a supply chain security workflow using Syft, Grype, Cosign",https://github.com/luhring/example-container-image-supply-chain-security,[],[],Apache-2.0 license,11,1,5,,,2,,,0,0,0,0,20,Dockerfile
syft,Overly complex demo application,https://github.com/verifa/verinotes,[],[],Apache-2.0 license,1,0,0,,,1,,,0,0,0,1,29,Go
syft,,https://github.com/mdsina/truenas-charts,[],[],,0,1,0,,,0,,,0,0,0,0,67,Smarty
syft,,https://github.com/kcirtapfromspace/database_thing,[],[],Apache-2.0 license,0,1,1,3,v0.1.2,4,,3,2,2,2,38,306,Go
syft,,https://github.com/native-builds/docker-builder-image,[],[],MIT license,0,1,0,,,0,,2,0,0,0,35,80,Dockerfile
syft,,https://github.com/AMS21/docker-dev-images,[],[],Unlicense license,0,1,0,,,1,,2,0,0,0,35,90,Dockerfile
syft,Dockerfiles for various things,https://github.com/jauderho/dockerfiles,[],"['linux', 'docker', 'dockerfile', 'dockerfiles', 'containers', 'docker-image', 'docker-images']",BSD-3-Clause license,74,3,17,,,82,,5,9,12,3,2287,"7,137",Dockerfile
syft,"A small repo to play with Github Actions, in-toto, & secure build attestations.",https://github.com/sjbodzo/psychic-octo-goggles,[],[],,0,2,0,,,,,,0,0,0,0,3,Python
syft,,https://github.com/actions-marketplace-validations/nais_salsa,[],[],MIT license,0,0,0,,,0,,9,0,0,12,14,492,Go
syft,"Projects, lecture notes, and other coursework done during my bachelor studies.",https://github.com/Sh3b0/Courses,[],"['course-materials', 'coursework', 'lecture-notes']",MIT license,7,2,1,,,,,2,0,0,0,1,28,
syft,,https://github.com/EwelinaJ10/CI_thesis,[],[],,1,4,4,,,0,,,1,0,1,0,43,JavaScript
syft,OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors,https://github.com/dexidp/dex,[],"['kubernetes', 'oidc', 'identity-provider', 'hacktoberfest', 'idp']",Apache-2.0 license,84000,178,16000,80,v2.37.0,2,86,247,279,792,129,1733,"2,551",Go
syft,Fast and extensible multi-platform HTTP/1-2-3 web server with automatic HTTPS,https://github.com/caddyserver/caddy,[],"['go', 'tls', 'golang', 'http', 'security', 'privacy', 'web-server', 'https', 'acme', 'reverse-proxy', 'http-server', 'caddy', 'hacktoberfest', 'http3', 'caddyfile', 'automatic-https']",Apache-2.0 license,499000,825,38000,110,v2.7.4,,936,229,99,3485,33,2042,"1,768",Go
syft,⚡️ Docker official image for Wallarm Node. API security platform agent.,https://github.com/wallarm/docker-wallarm-node,[],"['nginx', 'security', 'security-audit', 'waf', 'security-scanner', 'web-application-firewall', 'security-automation', 'security-tools', 'application-firewall', 'api-security', 'envoyproxy', 'rest-security', 'api-firewall', 'openapi-security']",,24,8,22,,,0,,14,2,46,2,46,148,Shell
syft,A re-usable GitHub workflow that will push a container to GHCR following best practices,https://github.com/metal-toolbox/container-push,[],[],Apache-2.0 license,5,9,7,,,0,,6,1,2,1,58,61,
syft,TrueCharts container repository,https://github.com/truecharts/containers,[],[],,30,1,56,,,480,,36,2,16,9,31155,"64,332",Dockerfile
syft,GH actions to cross build MeiliSearch for my own use,https://github.com/patrickdung/MeiliSearch-crossbuild,[],"['container', 'github-actions', 'meilisearch']",Apache-2.0 license,0,1,0,87,v1.4.0,1,,2,0,0,0,2,243,Dockerfile
syft,Seasonal festive emoji for the day 🎉,https://github.com/lcarva/festoji,[],[],MIT license,1,2,3,,,0,,3,0,0,2,30,82,Go
syft,Kubernetes operator for creating ephemeral environments for testing cloud.redhat.com applications.,https://github.com/RedHatInsights/ephemeral-namespace-operator,[],[],Apache-2.0 license,3,7,4,4,v0.4.0,0,,10,0,0,5,180,457,Go
syft,A Golang Package to build fluent-bit input plugins,https://github.com/calyptia/plugin,[],"['golang', 'plugins', 'golang-library', 'fluentbit']",Apache-2.0 license,6,4,1,12,v1.0.3,0,,6,0,6,1,39,205,Go
syft,A Calyptia Core fluent-bit plugin providing dummy input.,https://github.com/calyptia/lts-advanced-plugin-dummy,[],[],,0,4,0,7,v2.0.1,0,,5,0,0,6,36,25,Makefile
syft,Scratch Docker image,https://github.com/jauderho/scratch,[],[],BSD-3-Clause license,0,1,0,,,0,,2,0,0,11,121,93,Shell
syft,,https://github.com/ribbybibby/testy,[],[],,0,2,0,,,1,,,0,0,1,8,44,Makefile
syft,,https://github.com/AleAiu/simpletest,[],[],MIT license,0,0,1,,,0,,3,4,0,3,16,391,PowerShell
syft,Synchronization between Discord threads and GitHub issues,https://github.com/D3vl0per/issue-bot,[],[],,0,0,0,,,0,,2,5,42,5,42,71,TypeScript
syft,,https://github.com/pivotal-david-osullivan/jvm-multi-provider,[],[],,0,1,0,,,0,,,0,0,0,0,1,Go
syft,,https://github.com/henriquevcosta/dependabot-playground,[],[],,0,1,0,,,0,,,0,0,1,2,20,Java
syft,,https://github.com/caarlos0-graveyard/test,[],[],,0,1,0,45,v1.1.9,1,,2,0,3,0,3,200,Ruby
syft,,https://github.com/rishab-prasad/my-project,[],[],,0,0,0,,,0,,2,0,0,0,9,96,HTML
syft,,https://github.com/vpolikarpov-akvelon/runner-images-with-renovate,[],[],MIT license,0,1,0,,,0,,245,1,0,0,0,"4,403",PowerShell
syft,"Open source cloud native security observability platform. Linux, K8s, AWS Fargate and more.",https://github.com/deepfence/ThreatMapper,[],"['kubernetes', 'devops', 'containers', 'secops', 'cloud-native', 'compliance', 'vulnerability-detection', 'vulnerability-management', 'hacktoberfest', 'observability', 'vulnerability-scanners', 'threat-analysis', 'security-tools', 'cloudsecurity', 'devsecops', 'scanning-tool', 'registry-scanning', 'cspm', 'cwpp', 'cnapp']",Apache-2.0 license,44000,59,489,14,threatintel-yara-2023-09-26_01-27-10,0,,34,180,298,12,1113,"5,294",TypeScript
syft,OCI artifact manager,https://github.com/go-sigma/sigma,[],"['docker', 'kubernetes', 'distribution', 'oci', 'harbor', 'artifact', 'managerment']",Apache-2.0 license,5,1,1,,,1,,5,3,8,1,184,185,Go
syft,Infrastructure for personal development,https://github.com/hainenber/developer-infrastructure-as-code,[],[],,0,1,0,,,0,,2,1,2,0,0,60,Go
syft,Finding Fix Recommendations for Dockerfiles,https://github.com/irvin-s/docker_repair,[],[],GPL-3.0 license,15,6,9,,,0,,2,0,0,1,0,175,
syft,,https://github.com/kpango/dotfiles,[],[],,17,3,7,6,1.0.5: [patch] update golang version,0,,5,0,2,0,15,"1,277",Shell
syft,Sneefer is a PoC project showing how to filter out irrelevent vulnerabilities from container image vulnerability scan results. It is based on application monitoring using eBPF and Falco base libraries and writes results in Kubernetes CRDs,https://github.com/kubescape/sneeffer,[],[],,24,4,7,38,Release v0.0.41,0,,4,0,6,0,3,77,Go
syft,Comment SBOM diffs as PR comments.,https://github.com/ckotzbauer/sbom-diff-action,[],"['diff', 'action', 'syft', 'sbom', 'gihub-actions']",MIT license,3,3,1,1,v1,0,,4,0,0,0,151,183,Shell
syft,Goreleaser image for Jenkins X,https://github.com/jenkins-x/jx-goreleaser-image,[],[],,0,4,2,3,0.2.0,0,,2,0,0,0,3,8,Dockerfile
syft,MergeStat enables anyone to ask questions about the history and contents of source code.,https://github.com/mergestat/mergestat,[],"['github', 'golang', 'postgres', 'database']",MIT license,357,9,33,62,v2.2.1-beta,,2,21,51,378,28,649,"2,103",TypeScript
syft,Little helper for DIND mode in CI/CD,https://github.com/marcinbojko/pipetools,[],"['pipeline', 'ci', 'alpine', 'cicd', 'dind']",,0,3,0,20,v0.1.9,0,,2,0,0,0,2,34,Shell
syft,Repositories for public pipelines for building and releasing services with Mia-Platform Console,https://github.com/mia-platform/public-pipelines,[],[],Apache-2.0 license,0,2,0,,,5,,3,0,0,5,4,8,Dockerfile
syft,Repository for building container images for the Solutions Delivery Platform,https://github.com/boozallen/sdp-images,[],[],,17,7,25,25,ecs-1.0,17,,17,7,0,3,56,183,Dockerfile
syft,Container automation for testing and validation,https://github.com/anchore/test-images,[],[],,2,16,1,,,0,,8,0,4,0,56,88,Dockerfile
syft,a tretrominoes game with quiz questions to get loot boxes to help with game. This is an extension to quadblocks by Grox.io,https://github.com/sFractal-Podii/quizquadaminos,[],"['game', 'elixir']",MIT license,2,3,8,116,Release v0.28.1-develop,,,8,287,217,7,631,"1,243",Elixir
syft,My personal Machine Learning / Data Science environment,https://github.com/pmuens/jupyter-lab,[],"['docker', 'data-science', 'machine-learning', 'deep-learning', 'tensorflow', 'docker-image', 'jupyter-notebook', 'pytorch', 'jupyterlab']",,3,3,0,,,0,,,0,0,0,0,4,Dockerfile
syft,,https://github.com/l0rd/devspaces,[],[],,0,1,1,,,0,,,1,0,1,0,3,Dockerfile
syft,The workspace for the Secure and Private AI course on Udacity. https://www.udacity.com/course/secure-and-private-ai--ud185,https://github.com/youben11/udacity-secure-private-ai,[],"['docker', 'privacy', 'ai', 'docker-image', 'secure', 'pysyft']",GPL-3.0 license,2,1,0,,,0,,,0,0,1,0,4,Dockerfile
syft,Assembly for Tools for AWS DevSecOps,https://github.com/rajasoun/dev-toolz-containers,[],[],,0,1,0,,,0,,2,0,0,0,0,132,Shell
syft,"a set of scientific dockerfiles, a dinosaur dataset",https://github.com/essobi/dockerfiles,[],[],MIT license,3,2,14,,,0,,,0,0,0,0,18,
syft,A tool for LDLf translation to DFA and for LDLf synthesis.,https://github.com/whitemech/lydia,[],"['synthesis', 'cpp17', 'dfa', 'synthesis-library', 'ldlf', 'cpp17-library', 'lydia']",LGPL-3.0 license,18,4,4,5,v0.1.3,0,,3,11,17,1,92,488,C++
syft,,https://github.com/na0x2c6/test-mergestat,[],[],MIT license,0,0,0,,,0,,21,0,0,0,0,"2,020",TypeScript
syft,,https://github.com/sneal/s3c-example,[],[],,0,1,0,,,0,,,0,0,0,0,19,Shell
syft,create software bill of materials (SBOM) from OCI images,https://github.com/sallyom/sbom-gen,[],[],Apache-2.0 license,0,2,0,,,0,,,0,0,0,0,2,Shell
syft,,https://github.com/cidverse/container-images,[],[],,3,1,0,,,0,,2,0,1,1,822,912,Dockerfile
syft,Containerized Apps projects,https://github.com/rw-repo/_tooling,[],[],,0,0,0,,,,,3,0,0,0,89,"1,744",Shell
syft,MergeStat container based syncs,https://github.com/mergestat/syncs,[],[],MIT license,4,4,5,,,31,,6,8,18,1,55,186,TypeScript
syft,Assembly of Open Source Tools for Auditing and Budget Reporting for AWS Accounts,https://github.com/rajasoun/aws-toolz,[],[],,0,2,0,,,0,,2,1,1,1,21,239,Shell
syft,"Synthesis of Single and Maximally Permissive Strategies for LTLf Specifications (IJCAI2017, IJCAI2022)",https://github.com/Shufang-Zhu/SyftMax,[],[],AGPL-3.0 license,1,1,2,,,0,,,0,0,0,0,5,C++
syft,Training PyTorch models with differential privacy,https://github.com/pytorch/opacus,[],"['machine-learning', 'deep-learning', 'neural-network', 'pytorch', 'differential-privacy', 'privacy-preserving-machine-learning']",Apache-2.0 license,15000,43,300,20,Opacus v1.4.0,0,637,55,71,186,4,343,697,Jupyter
syft,DevSecOps for Air Gap & Limited-Connection Systems. https://zarf.dev/,https://github.com/defenseunicorns/zarf,[],"['government', 'docker', 'kubernetes', 'helm', 'docker-registry', 'oci', 'k8s', 'cloud-native', 'dod', 'airgap', 'gitops', 'kustomize', 'sbom', 'k3s', 'cosign']",Apache-2.0 license,710,17,104,74,v0.29.2,4,4,63,167,625,22,1159,"1,414",Go
syft,Collection of almost 40.000 javascript malware samples,https://github.com/HynekPetrak/javascript-malware-collection,[],"['javascript', 'malware-research', 'malware-samples', 'malware-jail']",,577,38,246,,,0,,,0,4,0,47,7,JavaScript
syft,,https://github.com/erksch/federated-ner-js-worker,[],[],,0,1,0,,,0,,,0,0,0,0,5,JavaScript
syft,GitHub action to upload SBOMs to EdgeBit and receive vulnerability context in your pull requests,https://github.com/edgebitio/edgebit-build,[],[],MIT license,1,3,2,1,v1.0.0,0,,4,0,0,0,16,61,JavaScript
syft,PureScript bindings for react-icons,https://github.com/purescript-react/purescript-react-icons,[],[],MIT-0 license,8,2,1,,,,,,0,2,0,5,45,JavaScript
syft,How easy is it to fool these repo analyzers?,https://github.com/briandfoy/big_bs_javascript_repo,[],['javascript'],,3,2,1,,,0,,,3,2,0,0,"37,114",JavaScript
syft,"A pacman clone, but for Syft and Grype",https://github.com/joshbressers/GrypeMan,[],[],,0,1,2,,,0,,4,0,0,0,13,136,JavaScript
syft,Openmined template,https://github.com/AlexRogalskiy/openmined,[],[],Apache-2.0 license,0,3,0,,,0,,,0,0,3,0,1,JavaScript
syft,,https://github.com/imkost/epos,[],[],MIT license,3,2,0,,,0,,,0,0,0,0,93,JavaScript
syft,Simple web app tutorial using Express JS,https://github.com/miketownsend/express-tutorial,[],[],,0,2,0,,,0,,,0,0,0,0,3,JavaScript
syft,The website for our 2020 privacy conference,https://github.com/OpenMined/privacy-conference,[],[],,6,7,1,,,0,,3,0,0,20,47,159,JavaScript
syft,,https://github.com/dartmouth-cs98/artificien_marketplace,[],[],,0,1,0,,,0,,5,0,85,0,83,266,JavaScript
syft,,https://github.com/woodyx218/opacus_global_clipping,[],[],Apache-2.0 license,13,1,1,,,0,,28,0,1,0,0,306,Python
syft,SVG Simple icons for Svelte,https://github.com/shinokada/svelte-simples,[],"['svg', 'icons', 'svelte', 'svg-icons', 'sveltejs']",MIT license,6,3,1,,,0,,,0,0,0,0,90,Svelte
syft,"The python implementation of our ""UA-FedRec: Untargeted Attack on Federated News Recommendation"" in KDD 2023.",https://github.com/yjw1029/UA-FedRec,[],[],,9,1,1,,,0,,,0,0,0,0,3,Jupyter
syft,The OpenMined website...,https://github.com/OpenMined/openmined-website,[],"['javascript', 'web']",Apache-2.0 license,43,18,14,,,0,,8,11,56,15,35,290,JavaScript
syft,e-learning platform,https://github.com/said-louham/e-learning,[],[],,0,1,0,,,0,,,0,0,0,0,4,JavaScript
syft,Apache Kafka® running on Kubernetes,https://github.com/strimzi/strimzi-kafka-operator,[],"['docker', 'kubernetes', 'kafka', 'openshift', 'messaging', 'data-stream', 'kafka-connect', 'kubernetes-operator', 'kafka-streams', 'hacktoberfest', 'kubernetes-controller', 'data-streaming', 'enmasse', 'data-streams']",Apache-2.0 license,4000,97,12000,126,0.37.0,,,222,120,2134,12,5140,"5,576",Java
syft,"pgAdmin is the most popular and feature rich Open Source administration and development platform for PostgreSQL, the most advanced Open Source database in the world.",https://github.com/pgadmin-org/pgadmin4,[],"['postgres', 'database', 'administration', 'management', 'postgresql', 'dba', 'postgresql-database']",View license,16000,45,511,,,,,110,438,5631,21,674,"6,642",Python
syft,,https://github.com/aws-samples/automated-security-helper,[],[],Apache-2.0 license,232,10,32,2,1.0.9-e-16May2023,0,,7,5,5,0,13,62,Shell
syft,Presentations from Brandon Mitchell,https://github.com/sudo-bmitch/presentations,[],[],View license,105,13,12,,,1,,,0,0,0,12,85,CSS
syft,Ejemplos y código de las herramientas que he explicado en el blog,https://github.com/picodotdev/blog-ejemplos,[],"['javascript', 'java', 'gnu-linux', 'tapestry', 'blog-bitix']",Unlicense license,88,17,211,,,0,,2,0,1,12,7,455,JavaScript
syft,Automatic test runs for Go projects,https://github.com/michenriksen/gokiburi,[],"['testing', 'golang', 'tdd', 'golang-tools']",,127,3,3,4,v0.2.1,0,,2,3,4,10,72,51,JavaScript
syft,Docker CI scripts,https://github.com/philips-software/docker-ci-scripts,[],"['ci-scripts', 'hacktoberfest', 'github-actions']",,12,7,9,30,v5.1.0 - Add re-usable workflow to check for vulnerabilities,1,,13,7,42,3,161,306,Shell
syft,"Repository of SBOMs generated by the syft SBOM generator tool, against a list of popular dockerhub container images.",https://github.com/anchore/sbom-examples,[],[],Apache-2.0 license,8,6,2,,,0,,2,1,0,1,4,80,Python
syft,"Becoming a Rockstar SRE, published by packt",https://github.com/PacktPublishing/Becoming-a-Rockstar-SRE,[],[],MIT license,13,3,9,1,Becoming-an-SRE-Rockstar-Chapter-10,0,,8,0,0,1,7,206,JavaScript
syft,My package repository for the Rush package manager,https://github.com/DannyBen/rush-repo,[],[],,5,3,3,,,0,,,0,0,0,6,616,Shell
syft,Base stack for Ubuntu 2022.04: Jammy Jellyfish,https://github.com/paketo-buildpacks/jammy-base-stack,[],[],Apache-2.0 license,5,6,2,83,v0.1.77,0,,8,0,14,0,102,108,Go
syft,Arch Linux community repository pkgbuilds,https://github.com/shibumi/pkgbuilds,[],"['archlinux', 'arch-linux', 'hacktoberfest']",,9,2,3,,,0,,3,0,0,0,6,89,Shell
syft,List of scripts for supporting customers,https://github.com/sourcegraph/support-scripts,[],[],,0,53,1,,,0,,3,0,0,1,8,9,Shell
syft,my shell environment,https://github.com/ccheetham/home,[],[],MIT license,3,2,0,,,0,,12,0,0,0,7,"1,890",Shell
syft,.Eco Website,https://github.com/doteco/www,[],[],,5,3,2,,,0,,6,0,0,0,31,"1,498",Handlebars
syft,elasticsearch-plugins,https://github.com/marcinbojko/elasticsearch-plugins,[],"['elasticsearch', 'containers', 'plugins']",Apache-2.0 license,0,3,0,6,7.17.8,0,,,0,0,0,0,8,Shell
syft,Tiny (minimal) stack for Ubuntu 2022.04: Jammy Jellyfish,https://github.com/paketo-buildpacks/jammy-tiny-stack,[],[],Apache-2.0 license,3,6,7,89,v0.2.3,0,,8,3,20,0,120,123,Shell
syft,,https://github.com/bug-hunting-project/CVE-Scout,[],[],MIT license,0,2,0,,,0,,4,0,0,0,33,128,Python
syft,🥑 Charting the Course for Secure Software Supply Chain,https://github.com/sozercan/guac-ai-mole,[],"['security', 'ai', 'openai', 'security-tools', 'sbom', 'guac', 'streamlit', 'supply-chain-security', 'gpt-4', 'secure-supply-chain', 'chatgpt']",MIT license,7,1,1,,,0,,,1,2,0,4,18,Python
syft,A demo of SLSA and GUAC,https://github.com/ianlewis/slsa-and-guac-demo,[],[],Apache-2.0 license,1,2,1,3,v1.1.0,0,,,0,0,0,0,21,Shell
syft,CNCF Live: Complexity vs Size vs Security,https://github.com/flexiondotorg/CNCF-02,[],[],MIT license,1,2,0,,,,,,0,0,0,0,11,Shell
syft,extra repo,https://github.com/loongarchlinux/extra,[],[],,3,3,1,,,0,,,1,1,0,0,58,Shell
syft,~/* - Configuration files,https://github.com/jkremser/dotfiles,[],[],,3,2,2,,,0,,,0,0,0,0,294,Shell
syft,A visual analytics platform to build data-based web apps with less code.,https://github.com/gramener/gramex,[],[],View license,142,15,55,,,,,14,149,269,16,334,"2,484",Python
syft,,https://github.com/ccheetham/dotnet-sbom-spike,[],[],,0,2,0,,,0,,,0,0,0,0,33,C#
syft,XDG_CONFIG_HOME here,https://github.com/Tony-Sol/.config,[],"['macos', 'backup', 'configuration', 'xdg', 'shell-customization', 'xdg-config-home']",,1,1,0,,,,,,0,0,0,0,293,Lua
syft,PKGBUILDS for packages hosted in our repository,https://github.com/AetherLinux/PKGBUILDS,[],[],,2,0,0,,,0,,2,0,0,0,0,59,Shell
syft,Tools and scripts for Google Compute Engine images.,https://github.com/GoogleCloudPlatform/compute-image-tools,[],[],Apache-2.0 license,186,28,156,183,20230912.00,0,,67,36,80,14,2089,"1,979",Go
